left_wing_radical_LAT;Par Cilveka tiesibam vienota Latvija;Par Cilveka tiesibam vienota Latvija;Par Cilveka tiesibam vienota Latvija;;Par Cilveka tiesibam vienota Latvija;;;;;;;;;;x
leninist_LAT;Latvijas Socialistiska Partija;Latvijas Socialistiska Partija;Latvijas Socialistiska Partija;;Latvijas Socialistiska Partija;;;;;;;;;;x
stalinist_LAT;Latvijas Komunistiska Partija;Latvijas Komunistiska Partija;Latvijas Komunistiska Partija;;Latvijas Komunistiska Partija;;;;;;;;;;x
national_socialist_LBY;Hizb Al-Islah Wal-Tanmiyah;Hizb Al-Islah Wal-Tanmiyah;Hizb Al-Islah Wal-Tanmiyah;;Hizb Al-Islah Wal-Tanmiyah;;;;;;;;;;x
fascistic_LBY;Ba'ath Party;Ba'ath Party;Ba'ath Party;;Ba'ath Party;;;;;;;;;;x
paternal_autocrat_LBY;al-Harakah al-Wataniyah al-Libiyah;al-Harakah al-Wataniyah al-Libiyah;al-Harakah al-Wataniyah al-Libiyah;;al-Harakah al-Wataniyah al-Libiyah;;;;;;;;;;x
social_conservative_LBY;Hizb al-Watan;Hizb al-Watan;Hizb al-Watan;;Hizb al-Watan;;;;;;;;;;x
market_liberal_LBY;Tahalouf al-Quwa al-Wataniyya;Tahalouf al-Quwa al-Wataniyya;Tahalouf al-Quwa al-Wataniyya;;Tahalouf al-Quwa al-Wataniyya;;;;;;;;;;x
social_liberal_LBY;Democratic Party;Democratic Party;Democratic Party;;Democratic Party;;;;;;;;;;x
social_democrat_LBY;Social Democratic Party;Social Democratic Party;Social Democratic Party;;Social Democratic Party;;;;;;;;;;x
left_wing_radical_LBY;Libyan Popular National Movement;Libyan Popular National Movement;Libyan Popular National Movement;;Libyan Popular National Movement;;;;;;;;;;x
leninist_LBY;Al-Ittihad Al-I歵iraki Al-'Arabi Al-Libi;Al-Ittihad Al-I歵iraki Al-'Arabi Al-Libi;Al-Ittihad Al-I歵iraki Al-'Arabi Al-Libi;;Al-Ittihad Al-I歵iraki Al-'Arabi Al-Libi;;;;;;;;;;x
stalinist_LBY;Partito Comunista Libiano;Partito Comunista Libiano;Partito Comunista Libiano;;Partito Comunista Libiano;;;;;;;;;;x
national_socialist_LEB;Hizbu-llah;Hizbu-llah;Hizbu-llah;;Hizbu-llah;;;;;;;;;;x
fascistic_LEB;Hizb Al-Ba'ath Al-Arabi Al-Ishtiraki;Hizb Al-Ba'ath Al-Arabi Al-Ishtiraki;Hizb Al-Ba'ath Al-Arabi Al-Ishtiraki;;Hizb Al-Ba'ath Al-Arabi Al-Ishtiraki;;;;;;;;;;x
paternal_autocrat_LEB;Hizb Al-Kata'eb Al-Lubnaniyah;Hizb Al-Kata'eb Al-Lubnaniyah;Hizb Al-Kata'eb Al-Lubnaniyah;;Hizb Al-Kata'eb Al-Lubnaniyah;;;;;;;;;;x
social_conservative_LEB;Harakat 'Amal;Harakat 'Amal;Harakat 'Amal;;Harakat 'Amal;;;;;;;;;;x
market_liberal_LEB;Al-Kutlah Al-Wataniyyah Al-Lubnaniyah;Al-Kutlah Al-Wataniyyah Al-Lubnaniyah;Al-Kutlah Al-Wataniyyah Al-Lubnaniyah;;Al-Kutlah Al-Wataniyyah Al-Lubnaniyah;;;;;;;;;;x
social_liberal_LEB;Al-Hizb al-Jumhury al-Lubnani;Al-Hizb al-Jumhury al-Lubnani;Al-Hizb al-Jumhury al-Lubnani;;Al-Hizb al-Jumhury al-Lubnani;;;;;;;;;;x
social_democrat_LEB;al-Hizb al-Taqadummi al-Ishtiraki;al-Hizb al-Taqadummi al-Ishtiraki;al-Hizb al-Taqadummi al-Ishtiraki;;al-Hizb al-Taqadummi al-Ishtiraki;;;;;;;;;;x
left_wing_radical_LEB;Rabitat al-Shaghila;Rabitat al-Shaghila;Rabitat al-Shaghila;;Rabitat al-Shaghila;;;;;;;;;;x
leninist_LEB;Al-Hizb Al-Suri Al-Qawmi Al-'Ijtim?'i;Al-Hizb Al-Suri Al-Qawmi Al-'Ijtim?'i;Al-Hizb Al-Suri Al-Qawmi Al-'Ijtim?'i;;Al-Hizb Al-Suri Al-Qawmi Al-'Ijtim?'i;;;;;;;;;;x
stalinist_LEB;Hizb ash-shuy'ui al-Lubnani;Hizb ash-shuy'ui al-Lubnani;Hizb ash-shuy'ui al-Lubnani;;Hizb ash-shuy'ui al-Lubnani;;;;;;;;;;x
national_socialist_LES;Green Lesotho;Green Lesotho;Green Lesotho;;Green Lesotho;;;;;;;;;;x
fascistic_LES;Fatse La Bontata Rona;Fatse La Bontata Rona;Fatse La Bontata Rona;;Fatse La Bontata Rona;;;;;;;;;;x
paternal_autocrat_LES;Basotho National Party;Basotho National Party;Basotho National Party;;Basotho National Party;;;;;;;;;;x
social_conservative_LES;Basutoland African Congress;Basutoland African Congress;Basutoland African Congress;;Basutoland African Congress;;;;;;;;;;x
market_liberal_LES;Marematlou Freedom Party;Marematlou Freedom Party;Marematlou Freedom Party;;Marematlou Freedom Party;;;;;;;;;;x
social_liberal_LES;Popular Front for Democracy;Popular Front for Democracy;Popular Front for Democracy;;Popular Front for Democracy;;;;;;;;;;x
social_democrat_LES;Lesotho Peoples' Congress;Lesotho Peoples' Congress;Lesotho Peoples' Congress;;Lesotho Peoples' Congress;;;;;;;;;;x
left_wing_radical_LES;Lesotho Congress for Democracy;Lesotho Congress for Democracy;Lesotho Congress for Democracy;;Lesotho Congress for Democracy;;;;;;;;;;x
leninist_LES;Lesotho Workers' Party;Lesotho Workers' Party;Lesotho Workers' Party;;Lesotho Workers' Party;;;;;;;;;;x
stalinist_LES;Red Riders of Revolution;Red Riders of Revolution;Red Riders of Revolution;;Red Riders of Revolution;;;;;;;;;;x
national_socialist_LIB;Green Liberia;Green Liberia;Green Liberia;;Green Liberia;;;;;;;;;;x
fascistic_LIB;All Hail Liberia;All Hail Liberia;All Hail Liberia;;All Hail Liberia;;;;;;;;;;x
paternal_autocrat_LIB;National Party of Liberia;National Party of Liberia;National Party of Liberia;;National Party of Liberia;;;;;;;;;;x
social_conservative_LIB;All Liberia Coalition Party;All Liberia Coalition Party;All Liberia Coalition Party;;All Liberia Coalition Party;;;;;;;;;;x
market_liberal_LIB;Unity Party;Unity Party;Unity Party;;Unity Party;;;;;;;;;;x
social_liberal_LIB;Alliance Of Political Parties;Alliance Of Political Parties;Alliance Of Political Parties;;Alliance Of Political Parties;;;;;;;;;;x
social_democrat_LIB;United People's Party;United People's Party;United People's Party;;United People's Party;;;;;;;;;;x
left_wing_radical_LIB;Liberian People's Party;Liberian People's Party;Liberian People's Party;;Liberian People's Party;;;;;;;;;;x
leninist_LIB;National Patriotic Party;National Patriotic Party;National Patriotic Party;;National Patriotic Party;;;;;;;;;;x
stalinist_LIB;Communist Party of Liberia;Communist Party of Liberia;Communist Party of Liberia;;Communist Party of Liberia;;;;;;;;;;x
national_socialist_LIT;巃lioji Lietuva;巃lioji Lietuva;巃lioji Lietuva;;巃lioji Lietuva;;;;;;;;;;x
fascistic_LIT;Stiprus Lietuva;Stiprus Lietuva;Stiprus Lietuva;;Stiprus Lietuva;;;;;;;;;;x
paternal_autocrat_LIT;Lietuviu Tautininku Sajunga;Lietuviu Tautininku Sajunga;Lietuviu Tautininku Sajunga;;Lietuviu Tautininku Sajunga;;;;;;;;;;x
social_conservative_LIT;T関yn閟 sajunga;T関yn閟 sajunga;T関yn閟 sajunga;;T関yn閟 sajunga;;;;;;;;;;x
market_liberal_LIT;Lietuvos Liberalu Sajunga;Lietuvos Liberalu Sajunga;Lietuvos Liberalu Sajunga;;Lietuvos Liberalu Sajunga;;;;;;;;;;x
social_liberal_LIT;Naujoji Sajunga;Naujoji Sajunga;Naujoji Sajunga;;Naujoji Sajunga;;;;;;;;;;x
social_democrat_LIT;Lietuvos Socialdemokratu Partija;Lietuvos Socialdemokratu Partija;Lietuvos Socialdemokratu Partija;;Lietuvos Socialdemokratu Partija;;;;;;;;;;x
left_wing_radical_LIT;Lietuvos Demokratin?Darbo Partija;Lietuvos Demokratin?Darbo Partija;Lietuvos Demokratin?Darbo Partija;;Lietuvos Demokratin?Darbo Partija;;;;;;;;;;x
leninist_LIT;Socialistinis Liaudies Frontas;Socialistinis Liaudies Frontas;Socialistinis Liaudies Frontas;;Socialistinis Liaudies Frontas;;;;;;;;;;x
stalinist_LIT;Fronto Partija;Fronto Partija;Fronto Partija;;Fronto Partija;;;;;;;;;;x
national_socialist_LUC;Green Saint Lucia;Green Saint Lucia;Green Saint Lucia;;Green Saint Lucia;;;;;;;;;;x
fascistic_LUC;Sovereign Party;Sovereign Party;Sovereign Party;;Sovereign Party;;;;;;;;;;x
paternal_autocrat_LUC;Saint Lucian Party;Saint Lucian Party;Saint Lucian Party;;Saint Lucian Party;;;;;;;;;;x
social_conservative_LUC;United Workers Party;United Workers Party;United Workers Party;;United Workers Party;;;;;;;;;;x
market_liberal_LUC;People's Proggressive Party;People's Proggressive Party;People's Proggressive Party;;People's Proggressive Party;;;;;;;;;;x
social_liberal_LUC;Saint Lucia Freedom Party;Saint Lucia Freedom Party;Saint Lucia Freedom Party;;Saint Lucia Freedom Party;;;;;;;;;;x
social_democrat_LUC;Saint Lucia Labour Party;Saint Lucia Labour Party;Saint Lucia Labour Party;;Saint Lucia Labour Party;;;;;;;;;;x
left_wing_radial_LUC;Leftist Party;Leftist Party;Leftist Party;;Leftist Party;;;;;;;;;;x
leninist_LUC;Socialist Party;Socialist Party;Socialist Party;;Socialist Party;;;;;;;;;;x
stalinist_LUC;Communist Party;Communist Party;Communist Party;;Communist Party;;;;;;;;;;x
national_socialist_LUX;Gr閚g L雝zebuerg;Gr閚g L雝zebuerg;Gr閚g L雝zebuerg;;Gr閚g L雝zebuerg;;;;;;;;;;x
fascistic_LUX;National Bewegong;National Bewegong;National Bewegong;;National Bewegong;;;;;;;;;;x
paternal_autocrat_LUX;Alternativ Demokratesch Reformpartei;Alternativ Demokratesch Reformpartei;Alternativ Demokratesch Reformpartei;;Alternativ Demokratesch Reformpartei;;;;;;;;;;x
social_conservative_LUX;Chr雜chtlech Sozial Vollekspartei;Chr雜chtlech Sozial Vollekspartei;Chr雜chtlech Sozial Vollekspartei;;Chr雜chtlech Sozial Vollekspartei;;;;;;;;;;x
market_liberal_LUX;Gr閚g a Liberal Allianz;Gr閚g a Liberal Allianz;Gr閚g a Liberal Allianz;;Gr閚g a Liberal Allianz;;;;;;;;;;x
social_liberal_LUX;Demokratesch Partei;Demokratesch Partei;Demokratesch Partei;;Demokratesch Partei;;;;;;;;;;x
social_democrat_LUX;L雝zebuerger Sozialistesch Arbechterpartei;L雝zebuerger Sozialistesch Arbechterpartei;L雝zebuerger Sozialistesch Arbechterpartei;;L雝zebuerger Sozialistesch Arbechterpartei;;;;;;;;;;x
left_wing_radical_LUX;D閕 L閚k;D閕 L閚k;D閕 L閚k;;D閕 L閚k;;;;;;;;;;x
leninist_LUX;Kommunistischer Bund Luxemburg;Kommunistischer Bund Luxemburg;Kommunistischer Bund Luxemburg;;Kommunistischer Bund Luxemburg;;;;;;;;;;x
stalinist_LUX;Kommunistesch Partei L雝zebuerg;Kommunistesch Partei L雝zebuerg;Kommunistesch Partei L雝zebuerg;;Kommunistesch Partei L雝zebuerg;;;;;;;;;;x
national_socialist_MAC;Zelena Macedonija;Zelena Macedonija;Zelena Macedonija;;Zelena Macedonija;;;;;;;;;;x
fascistic_MAC;Solidarnost;Solidarnost;Solidarnost;;Solidarnost;;;;;;;;;;x
paternal_autocrat_MAC;VMRO-NP;VMRO-NP;VMRO-NP;;VMRO-NP;;;;;;;;;;x
social_conservative_MAC;VMRO朌PMNE;VMRO朌PMNE;VMRO朌PMNE;;VMRO朌PMNE;;;;;;;;;;x
market_liberal_MAC;Demokratska Unija Za Integracija;Demokratska Unija Za Integracija;Demokratska Unija Za Integracija;;Demokratska Unija Za Integracija;;;;;;;;;;x
social_liberal_MAC;Liberalno-Demokratska Partija;Liberalno-Demokratska Partija;Liberalno-Demokratska Partija;;Liberalno-Demokratska Partija;;;;;;;;;;x
social_democrat_MAC;Socijaldemokratski Sojuz Na Makedonija;Socijaldemokratski Sojuz Na Makedonija;Socijaldemokratski Sojuz Na Makedonija;;Socijaldemokratski Sojuz Na Makedonija;;;;;;;;;;x
left_wing_radical_MAC;Socijalisti?ka Partija na Makedonija;Socijalisti?ka Partija na Makedonija;Socijalisti?ka Partija na Makedonija;;Socijalisti?ka Partija na Makedonija;;;;;;;;;;x
leninist_MAC;Rabotni?ka Partija;Rabotni?ka Partija;Rabotni?ka Partija;;Rabotni?ka Partija;;;;;;;;;;x
stalinist_MAC;Sojuz na Titovi Levi Sili;Sojuz na Titovi Levi Sili;Sojuz na Titovi Levi Sili;;Sojuz na Titovi Levi Sili;;;;;;;;;;x
national_socialist_MAD;Hizb ut-Tahrir;Hizb ut-Tahrir;Hizb ut-Tahrir;;Hizb ut-Tahrir;;;;;;;;;;x
fascistic_MAD;Ry Tanindrazanay Malala ?;Ry Tanindrazanay Malala ?;Ry Tanindrazanay Malala ?;;Ry Tanindrazanay Malala ?;;;;;;;;;;x
paternal_autocrat_MAD;Tiako I Madagasikara;Tiako I Madagasikara;Tiako I Madagasikara;;Tiako I Madagasikara;;;;;;;;;;x
social_conservative_MAD;AREMA;AREMA;AREMA;;AREMA;;;;;;;;;;x
market_liberal_MAD;LEADER;LEADER;LEADER;;LEADER;;;;;;;;;;x
social_liberal_MAD;Parti Liberale;Parti Liberale;Parti Liberale;;Parti Liberale;;;;;;;;;;x
social_democrat_MAD;R閚aissance du Parti Social-D閙ocratique;R閚aissance du Parti Social-D閙ocratique;R閚aissance du Parti Social-D閙ocratique;;R閚aissance du Parti Social-D閙ocratique;;;;;;;;;;x
left_wing_radical_MAD;Asa Vita no Ifampitsarana;Asa Vita no Ifampitsarana;Asa Vita no Ifampitsarana;;Asa Vita no Ifampitsarana;;;;;;;;;;x
leninist_MAD;Parti Socialiste;Parti Socialiste;Parti Socialiste;;Parti Socialiste;;;;;;;;;;x
stalinist_MAD;Antoko'ny Kongresi'ny Fahaleovantenan'i Madagasikara;Antoko'ny Kongresi'ny Fahaleovantenan'i Madagasikara;Antoko'ny Kongresi'ny Fahaleovantenan'i Madagasikara;;Antoko'ny Kongresi'ny Fahaleovantenan'i Madagasikara;;;;;;;;;;x
national_socialist_MLT;Ahdar Malta;Ahdar Malta;Ahdar Malta;;Ahdar Malta;;;;;;;;;;x
fascistic_MLT;Imperium Europa;Imperium Europa;Imperium Europa;;Imperium Europa;;;;;;;;;;x
paternal_autocrat_MLT;Malti Malta;Malti Malta;Malti Malta;;Malti Malta;;;;;;;;;;x
social_conservative_MLT;Partit Nazzjonalista;Partit Nazzjonalista;Partit Nazzjonalista;;Partit Nazzjonalista;;;;;;;;;;x
market_liberal_MLT;Alpha Partit Liberali Demokratiku;Alpha Partit Liberali Demokratiku;Alpha Partit Liberali Demokratiku;;Alpha Partit Liberali Demokratiku;;;;;;;;;;x
social_liberal_MLT;Alternattiva Demokratika;Alternattiva Demokratika;Alternattiva Demokratika;;Alternattiva Demokratika;;;;;;;;;;x
social_democrat_MLT;Partit Laburista;Partit Laburista;Partit Laburista;;Partit Laburista;;;;;;;;;;x
left_wing_radical_MLT;Xellug Alleanza;Xellug Alleanza;Xellug Alleanza;;Xellug Alleanza;;;;;;;;;;x
leninist_MLT;Sosjalisti;Sosjalisti;Sosjalisti;;Sosjalisti;;;;;;;;;;x
stalinist_MLT;Ahmar Malta;Ahmar Malta;Ahmar Malta;;Ahmar Malta;;;;;;;;;;x
national_socialist_MAL;Ansar Dine;Ansar Dine;Ansar Dine;;Ansar Dine;;;;;;;;;;x
fascistic_MAL;Union Soudanaise-Rassemblement D閙ocratique Africain;Union Soudanaise-Rassemblement D閙ocratique Africain;Union Soudanaise-Rassemblement D閙ocratique Africain;;Union Soudanaise-Rassemblement D閙ocratique Africain;;;;;;;;;;x
paternal_autocrat_MAL;Mouvement Patriotique pour le Renouveau;Mouvement Patriotique pour le Renouveau;Mouvement Patriotique pour le Renouveau;;Mouvement Patriotique pour le Renouveau;;;;;;;;;;x
social_conservative_MAL;Rassemblement pour le Mali;Rassemblement pour le Mali;Rassemblement pour le Mali;;Rassemblement pour le Mali;;;;;;;;;;x
market_liberal_MAL;Congr鑣 National D'Initiative D閙ocratique;Congr鑣 National D'Initiative D閙ocratique;Congr鑣 National D'Initiative D閙ocratique;;Congr鑣 National D'Initiative D閙ocratique;;;;;;;;;;x
social_liberal_MAL;Le Parti pour la renaissance nationale;Le Parti pour la renaissance nationale;Le Parti pour la renaissance nationale;;Le Parti pour la renaissance nationale;;;;;;;;;;x
social_democrat_MAL;Alliance pour la D閙ocratie en Mali-Parti Pan-Africain;Alliance pour la D閙ocratie en Mali-Parti Pan-Africain;Alliance pour la D閙ocratie en Mali-Parti Pan-Africain;;Alliance pour la D閙ocratie en Mali-Parti Pan-Africain;;;;;;;;;;x
left_wing_radical_MAL;Rassemblement pour la D閙ocratie du Travail;Rassemblement pour la D閙ocratie du Travail;Rassemblement pour la D閙ocratie du Travail;;Rassemblement pour la D閙ocratie du Travail;;;;;;;;;;x
leninist_MAL;Parti Socialiste;Parti Socialiste;Parti Socialiste;;Parti Socialiste;;;;;;;;;;x
stalinist_MAL;Solidarit?Africaine pour la D閙ocratie et l'Ind閜endance;Solidarit?Africaine pour la D閙ocratie et l'Ind閜endance;Solidarit?Africaine pour la D閙ocratie et l'Ind閜endance;;Solidarit?Africaine pour la D閙ocratie et l'Ind閜endance;;;;;;;;;;x
national_socialist_MAR;Green Marshalls;Green Marshalls;Green Marshalls;;Green Marshalls;;;;;;;;;;x
fascistic_MAR;Forever Marshall Islands;Forever Marshall Islands;Forever Marshall Islands;;Forever Marshall Islands;;;;;;;;;;x
paternal_autocrat_MAR;Aelon Kein Ad;Aelon Kein Ad;Aelon Kein Ad;;Aelon Kein Ad;;;;;;;;;;x
social_conservative_MAR;United Democratic Party;United Democratic Party;United Democratic Party;;United Democratic Party;;;;;;;;;;x
market_liberal_MAR;Market Liberal Party;Market Liberal Party;Market Liberal Party;;Market Liberal Party;;;;;;;;;;x
social_liberal_MAR;Liberal Party;Liberal Party;Liberal Party;;Liberal Party;;;;;;;;;;x
social_democrat_MAR;Social Democratic Party;Social Democratic Party;Social Democratic Party;;Social Democratic Party;;;;;;;;;;x
left_wing_radical_MAR;Leftist Party;Leftist Party;Leftist Party;;Leftist Party;;;;;;;;;;x
leninist_MAR;Socialist Party;Socialist Party;Socialist Party;;Socialist Party;;;;;;;;;;x
stalinist_MAR;Communist Party;Communist Party;Communist Party;;Communist Party;;;;;;;;;;x
national_socialist_MAU;Hizb ut-Tahrir;Hizb ut-Tahrir;Hizb ut-Tahrir;;Hizb ut-Tahrir;;;;;;;;;;x
fascistic_MAU;Hizb Al-Taliyeh Al-Watani?;Hizb Al-Taliyeh Al-Watani?;Hizb Al-Taliyeh Al-Watani?;;Hizb Al-Taliyeh Al-Watani?;;;;;;;;;;x
paternal_autocrat_MAU;Regroupement des Forces D閙ocratiques;Regroupement des Forces D閙ocratiques;Regroupement des Forces D閙ocratiques;;Regroupement des Forces D閙ocratiques;;;;;;;;;;x
social_conservative_MAU;Parti R閜ublicain D閙ocratique et Social;Parti R閜ublicain D閙ocratique et Social;Parti R閜ublicain D閙ocratique et Social;;Parti R閜ublicain D閙ocratique et Social;;;;;;;;;;x
market_liberal_MAU;Ittihad Quwa al-Taqaddum;Ittihad Quwa al-Taqaddum;Ittihad Quwa al-Taqaddum;;Ittihad Quwa al-Taqaddum;;;;;;;;;;x
social_liberal_MAU;Union pour la D閙ocratie et le Progr鑣;Union pour la D閙ocratie et le Progr鑣;Union pour la D閙ocratie et le Progr鑣;;Union pour la D閙ocratie et le Progr鑣;;;;;;;;;;x
social_democrat_MAU;Social Democratic Party;Social Democratic Party;Social Democratic Party;;Social Democratic Party;;;;;;;;;;x
left_wing_radical_MAU;Front Populaire;Front Populaire;Front Populaire;;Front Populaire;;;;;;;;;;x
leninist_MAU;Socialist Party;Socialist Party;Socialist Party;;Socialist Party;;;;;;;;;;x
stalinist_MAU;Communist Party;Communist Party;Communist Party;;Communist Party;;;;;;;;;;x
national_socialist_MEX;Verde M閤ico;Verde M閤ico;Verde M閤ico;;Verde M閤ico;;;;;;;;;;x
fascistic_MEX;Uni髇 Nacional Sinarquista;Uni髇 Nacional Sinarquista;Uni髇 Nacional Sinarquista;;Uni髇 Nacional Sinarquista;;;;;;;;;;x
paternal_autocrat_MEX;Partido Mexicano;Partido Mexicano;Partido Mexicano;;Partido Mexicano;;;;;;;;;;x
social_conservative_MEX;Partido Acci髇 Nacional;Partido Acci髇 Nacional;Partido Acci髇 Nacional;;Partido Acci髇 Nacional;;;;;;;;;;x
market_liberal_MEX;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;;x
social_liberal_MEX;Partido Verde Ecologista de M閤ico;Partido Verde Ecologista de M閤ico;Partido Verde Ecologista de M閤ico;;Partido Verde Ecologista de M閤ico;;;;;;;;;;x
social_democrat_MEX;Partido Revolucionario Institucional;Partido Revolucionario Institucional;Partido Revolucionario Institucional;;Partido Revolucionario Institucional;;;;;;;;;;x
left_wing_radical_MEX;Partido del Trabajo;Partido del Trabajo;Partido del Trabajo;;Partido del Trabajo;;;;;;;;;;x
leninist_MEX;Partido de la Revoluci髇 Democr醫ica;Partido de la Revoluci髇 Democr醫ica;Partido de la Revoluci髇 Democr醫ica;;Partido de la Revoluci髇 Democr醫ica;;;;;;;;;;x
stalinist_MEX;Partido Revolucionario de los y las Trabajadores;Partido Revolucionario de los y las Trabajadores;Partido Revolucionario de los y las Trabajadores;;Partido Revolucionario de los y las Trabajadores;;;;;;;;;;x
national_socialist_MIC;Green Micronesia;Green Micronesia;Green Micronesia;;Green Micronesia;;;;;;;;;;x
fascistic_MIC;Patriots of Micronesia;Patriots of Micronesia;Patriots of Micronesia;;Patriots of Micronesia;;;;;;;;;;x
paternal_autocrat_MIC;Micronesian Party;Micronesian Party;Micronesian Party;;Micronesian Party;;;;;;;;;;x
social_conservative_MIC;Conservative Party;Conservative Party;Conservative Party;;Conservative Party;;;;;;;;;;x
market_liberal_MIC;Market Liberal Party;Market Liberal Party;Market Liberal Party;;Market Liberal Party;;;;;;;;;;x
social_liberal_MIC;Liberal Party;Liberal Party;Liberal Party;;Liberal Party;;;;;;;;;;x
social_democrat_MIC;Social Democratic Party;Social Democratic Party;Social Democratic Party;;Social Democratic Party;;;;;;;;;;x
left_wing_radical_MIC;Leftist Party;Leftist Party;Leftist Party;;Leftist Party;;;;;;;;;;x
leninist_MIC;Socialist Party;Socialist Party;Socialist Party;;Socialist Party;;;;;;;;;;x
stalinist_MIC;Communist Party;Communist Party;Communist Party;;Communist Party;;;;;;;;;;x
national_socialist_MLD;Adhaalath Party;Adhaalath Party;Adhaalath Party;;Adhaalath Party;;;;;;;;;;x
fascistic_MLD;Gaumii Salaam;Gaumii Salaam;Gaumii Salaam;;Gaumii Salaam;;;;;;;;;;x
paternal_autocrat_MLD;Maldivian Party;Maldivian Party;Maldivian Party;;Maldivian Party;;;;;;;;;;x
social_conservative_MLD;Dhivehi Rayyithunge Party;Dhivehi Rayyithunge Party;Dhivehi Rayyithunge Party;;Dhivehi Rayyithunge Party;;;;;;;;;;x
market_liberal_MLD;Progressive Party of Maldives;Progressive Party of Maldives;Progressive Party of Maldives;;Progressive Party of Maldives;;;;;;;;;;x
social_liberal_MLD;Maldivian Democratic Party;Maldivian Democratic Party;Maldivian Democratic Party;;Maldivian Democratic Party;;;;;;;;;;x
social_democrat_MLD;Social Democratic Party;Social Democratic Party;Social Democratic Party;;Social Democratic Party;;;;;;;;;;x
left_wing_radical_MLD;Leftist Party;Leftist Party;Leftist Party;;Leftist Party;;;;;;;;;;x
leninist_MLD;Socialist Party;Socialist Party;Socialist Party;;Socialist Party;;;;;;;;;;x
stalinist_MLD;Communist Party;Communist Party;Communist Party;;Communist Party;;;;;;;;;;x
national_socialist_MLW;Malawi Muslim Agency;Malawi Muslim Agency;Malawi Muslim Agency;;Malawi Muslim Agency;;;;;;;;;;x
fascistic_MLW;Black Leopards;Black Leopards;Black Leopards;;Black Leopards;;;;;;;;;;x
paternal_autocrat_MLW;Malawi Congress Party;Malawi Congress Party;Malawi Congress Party;;Malawi Congress Party;;;;;;;;;;x
social_conservative_MLW;Democratic Progressive Party;Democratic Progressive Party;Democratic Progressive Party;;Democratic Progressive Party;;;;;;;;;;x
market_liberal_MLW;Alliance for Democracy;Alliance for Democracy;Alliance for Democracy;;Alliance for Democracy;;;;;;;;;;x
social_liberal_MLW;United Democratic Front;United Democratic Front;United Democratic Front;;United Democratic Front;;;;;;;;;;x
social_democrat_MLW;Social Democratic Party;Social Democratic Party;Social Democratic Party;;Social Democratic Party;;;;;;;;;;x
left_wing_radical_MLW;Leftist Party;Leftist Party;Leftist Party;;Leftist Party;;;;;;;;;;x
leninist_MLW;Socialist Party;Socialist Party;Socialist Party;;Socialist Party;;;;;;;;;;x
stalinist_MLW;Unity and Freedom;Unity and Freedom;Unity and Freedom;;Unity and Freedom;;;;;;;;;;x
national_socialist_MLY;Parti Islam Se-Malaysia;Parti Islam Se-Malaysia;Parti Islam Se-Malaysia;;Parti Islam Se-Malaysia;;;;;;;;;;x
fascistic_MLY;Bersekutu Bertambah Mutu;Bersekutu Bertambah Mutu;Bersekutu Bertambah Mutu;;Bersekutu Bertambah Mutu;;;;;;;;;;x
paternal_autocrat_MLY;Parti Progresif Penduduk Malaysia;Parti Progresif Penduduk Malaysia;Parti Progresif Penduduk Malaysia;;Parti Progresif Penduduk Malaysia;;;;;;;;;;x
social_conservative_MLY;Pertubuhan Kebangsaan Melayu Bersatu;Pertubuhan Kebangsaan Melayu Bersatu;Pertubuhan Kebangsaan Melayu Bersatu;;Pertubuhan Kebangsaan Melayu Bersatu;;;;;;;;;;x
market_liberal_MLY;Parti Gerakan Rakyat Malaysia;Parti Gerakan Rakyat Malaysia;Parti Gerakan Rakyat Malaysia;;Parti Gerakan Rakyat Malaysia;;;;;;;;;;x
social_liberal_MLY;Liberal Parti;Liberal Parti;Liberal Parti;;Liberal Parti;;;;;;;;;;x
social_democrat_MLY;Parti Tindakan Demokratik;Parti Tindakan Demokratik;Parti Tindakan Demokratik;;Parti Tindakan Demokratik;;;;;;;;;;x
left_wing_radical_MLY;Parti Rakyat Malaysia;Parti Rakyat Malaysia;Parti Rakyat Malaysia;;Parti Rakyat Malaysia;;;;;;;;;;x
leninist_MLY;Parti Pekerja;Parti Pekerja;Parti Pekerja;;Parti Pekerja;;;;;;;;;;x
stalinist_MLY;Parti Komunis Malaya;Parti Komunis Malaya;Parti Komunis Malaya;;Parti Komunis Malaya;;;;;;;;;;x
national_socialist_MOL;Partidul Islamice din Moldova;Partidul Islamice din Moldova;Partidul Islamice din Moldova;;Partidul Islamice din Moldova;;;;;;;;;;x
fascistic_MOL;Noua Dreapta;Noua Dreapta;Noua Dreapta;;Noua Dreapta;;;;;;;;;;x
paternal_autocrat_MOL;Partidul National Moldovenesc;Partidul National Moldovenesc;Partidul National Moldovenesc;;Partidul National Moldovenesc;;;;;;;;;;x
social_conservative_MOL;Partidul Liberal Democrat din Moldova;Partidul Liberal Democrat din Moldova;Partidul Liberal Democrat din Moldova;;Partidul Liberal Democrat din Moldova;;;;;;;;;;x
market_liberal_MOL;Partidul Liberal;Partidul Liberal;Partidul Liberal;;Partidul Liberal;;;;;;;;;;x
social_liberal_MOL;Partidul National Liberal;Partidul National Liberal;Partidul National Liberal;;Partidul National Liberal;;;;;;;;;;x
